,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,filtro,archivo,PERIODO LEGISLATIV0 2021-2022,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,"DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE EVALUAR, PROPONER, FISCALIZAR E IMPULSAR LA TERCERA ETAPA DEL PROYECTO ESPECIAL CHAVIMOCHIC EN LA REGION LA LIBERTAD ",DECLARACION JURADA SOBRE ASISTENCIA DE LA COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES COVID-19-2021-2026,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022                   SEGUNDA LEGISLATURA",Unnamed: 14,Declaración Jurada sobre la asistencia de la Comision Investigadora Multipartidaria que investiga ,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022",DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN AGRARIA PERIODO LEGISLATIV0 2021-2022,DECLARACIÓN JURADA SOBRE ASISTENCIA A LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE INVESTIGAR EL ATENTADO EN VIZCATÁN DEL ENE EL 23 DE MAYO DE 2021,CONGRESO DE LA REPÚBLICA    -   PERIODO LEGISLATIVO 2021 - 22-022,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,          INFORME SESIÓN ELECCIÓN MESA DIRECTIVA E INSTALACIÓN Y (16)SESIONES ORDINARIAS DE LA COMISIÓN AGRARIA 
15,,MARÍA ELIZABETH TAIPE CORONADO,Titular,PERU LIBRE,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
16,,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
17,,NILZA MERLY CHACÓN TRUJILLO,Titular,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
18,,HÉCTOR JOSÉ VENTURA ÁNGEL,Titular,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,1,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
19,,EDUARDO CASTILLO RIVAS,Titular,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
20,,ILICH FREDY LÓPEZ UREÑA,Titular,ACCIÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
21,,IDELSO MANUEL GARCÍA CORREA,Titular,"ALIANZA PARA EL
PROGRESO",Décima Sesión Extraordinaria,2022-02-16 00:00:00,,1,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
22,,MARÍA JESSICA CÓRDOVA LOBATÓN,Titular,AVANZA PAÍS,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
23,,JOSÉ ENRIQUE JERI ORE,Titular,"SOMOS PERÚ - PARTIDO
MORADO",Décima Sesión Extraordinaria,2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
24,,MIGUEL ÁNGEL CICCIA VÁSQUEZ,Titular,RENOVACÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
25,,JENY LUZ LÓPEZ MORALES,Accesitaria,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
26,,CRUZ MARÍA ZETA CHUNGA,Accesitario,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
27,,TANIA ESTEFANY RAMÍREZ GARCÍA,Accesitario,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
28,,MERY ELIANA INFANTES CASTAÑEDA,Accesitario,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
29,,CÉSAR MANUEL REVILLA VILLANUEVA,Accesitaria,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
30,,CORDERO JON TAY MARÍA DEL PILAR,Accesitaria,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
31,,CORDERO JON TAY LUIS GUSTAVO,Accesitaria,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
32,,HERNANDO GUERRA GARCÍA CAMPOS,Accesitaria,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
33,,ROSANGELLA BARBARÁN REYES,Accesitaria,FUERZA POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
34,,JORGE ALBERTO MORANTE FIGARI,Accesitario,FUERZA POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
35,,CARLOS ERNESTO BUSTAMANTE DONAYRE,Accesitario,FUERZA POPULAR,Décima Sesión Extraordinaria,2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
36,,SOTO PALACIOS WILSON,Accesitaria,ACCIÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
37,,JORGE LUIS FLORES ANCACHI,Accesitaria,ACCIÓN POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
38,,SILVIA MARÍA MONTEZA FACHO,Accesitario,ACCIÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
39,,KAROL IVETT PAREDES FONSECA,Accesitario,ACCIÓN POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
40,,HILDA MARLENY PORTERO LÓPEZ,Accesitario,ACCIÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
41,,ELVIS HERNÁN VERGARA MENDOZA,Accesitario,ACCIÓN POPULAR,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
42,,MARÍA GRIMANEZA ACUÑA PERALTA,Accesitario,ALIANZA PARA EL PROGRESO,Décima  Sesión Extraordinaria,2022-02-16 00:00:00,1,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
43,,LUIS RAÚL PICÓN QUEDO,Accesitario,ALIANZA PARA EL PROGRESO,Décima Sesión Extraordinaria,2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
44,,ELVA EDHIT JULON IRIGOIN,Accesitario,ALIANZA PARA EL PROGRESO,Décima  Sesión Extraordinaria,2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
45,,ALEJANDRO ENRIQUE CAVERO ALVA,Accesitario,AVANZA PAÍS,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
46,,ESDRAS RICARDO MEDINA MINAYA,Accesitario,RENOVACÓN POPULAR,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
47,,SEGUNDO TORIBIO MONTALVO CUBAS,Accesitario,PERU LIBRE,"Décima Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
48,,FRANCIS JHASMINA PAREDES CASTRO,Accesitario,PERU LIBRE,"Décima  Sesión
Extraordinaria",2022-02-16 00:00:00,,,,,Congresistas,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx,,,,,,,,,,,AGRARIA,,,,,,,,,,,,,,,,,,
14, Investigadora  Vizctán,"ROBLES ARAUJO, SILVANA EMPERATRIZ",Presidente,Perú Libre,5ta. Ord.,2022-02-16 00:00:00,1,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, Investigadora  Vizctán,"LUQUE IBARRA, RUTH",Titular,Juntos por el Perú  ,5ta. Ord.,2022-02-16 00:00:00,1,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, Investigadora  Vizctán,"CUETO ASERVI, JOSÉ ERNESTO",Titular,Renovación Popular ,5ta. Ord.,2022-02-16 00:00:00,1,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17, Investigadora  Vizctán,"LÓPEZ MORALES, JENY LUZ",Titular,Fuerza Popular,5ta. Ord.,2022-02-16 00:00:00,1,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, Investigadora  Vizctán,WILLIAMS ZAPATA JOSÉ DANIEL,Titular,Avanza País - PIS ,5ta. Ord.,2022-02-16 00:00:00,1,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,Nota: ,,,,,,,,,Congresistas,REPORTE ASISTENCIA 5ta SESION ORDINARIA 16-02-2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,SALUD ,Saavedra Casternoque Hitler,Presidente,Somos Perú P.Podemos,2da ordi,31,,1,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,SALUD ,Julon Irigoin Elva Edhit,Vicepresidente,Alianza para el Progereso,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,SALUD ,Portalatino Ávalos Kelly Roxana,Secretaria,Perú Libre,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,SALUD ,Burgos Oliveros Juan Bartolomé,Titular,Avanza País,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,SALUD ,Cordero Jon Tay María del Pilar,Titular,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,SALUD ,Coayla Juárez Jorge Manuel,Titular,Perú Libre,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,SALUD ,Córdova Lobatón María Jessica,Titular,Avanza País,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SALUD ,Echeverría Rodríguez Hamlet,Titular,Perú Libre,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,SALUD ,Flores Ancachi Jorge Luis,Titular,Acción Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,SALUD ,Huamán Coronado Raúl,Titular,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SALUD ,Picón Quedo Luis Raúl,Titular,Alianza para el Progereso,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,SALUD ,Mori Celis Juan Carlos,Titular,Acción Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,SALUD ,Muñante Barrios Alejandro,Titular,Renovación Popular,2da ordi,31,,1,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,SALUD ,Marticorena  Mendoza Jorge Alfonso,,Perú Libre,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SALUD ,Revilla Villanueva Césa Manuel ,Titular,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,SALUD ,Sánchez Palomino Roberto Helbert,Titular,Perú Libre,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SALUD ,Varas Meléndez Elías Marcial,Titular,,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,SALUD ,Infantes Castañeda Mery Eliana,Accesitario,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,SALUD ,Aguinaga Recuenco Alejandro Aurelio,Accesitaria,Fuerza Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,SALUD ,Bustamante Donayre Ernesto,Accesitario,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,SALUD ,Chacón Trujillo Nilza Merly,Accesitario,Fuerza Popular,2da ordi,31,1,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SALUD ,Hernando Guerra García Campos,Accesitario,Fuerza Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,SALUD ,Eduardo Enrique Castillo Rivas,Accesitario,Fuerza Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,SALUD ,Rosangella Barbarán Reyes,Accesitario,Fuerza Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,SALUD ,Martínez Talavera Pedro Edwin,Accesitario,Acción Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,SALUD ,Camones Soriano Lady Mercedes,Accesitaria,Alanza Progreso,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,SALUD ,Yarrow Lumbreras Norma Martina,Accesitaria,Avanza País,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,SALUD ,Málaga Trillo George Edward,Accesitario,Somos Perú P.Podemos,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,SALUD ,Medina Minaya Esdras Ricardo,Accesitario,Renovación Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,Ciccia Vásquez Miguel Angel,Accesitario,Renovación Popular,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,SALUD ,Luque Ibarra Ruth,Accesitaria,Juntos por el Perú,2da ordi,31,,,,,Congresistas,ASISTENCIA  SEGUNDA SESIÓN ORDINARIA MARTES  31 DE AGOSTO 2021 CSP.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,NIÑOS CON PLOMO,"García Correa, Idelso Manuel",Presidente,Alianza Para el Progreso,4ta. Ord.,01.04.22,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NIÑOS CON PLOMO,"Luque Ibarra, Ruth",Vicepresidenta,Juntos por el Perú,,,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,NIÑOS CON PLOMO,"Bazán Calderón, Diego Alonso",Secretario,Avanza País PIS,,,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,NIÑOS CON PLOMO,"Dávila Atanacio, Pasión Noemias",Titular,Perú Libre,,,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,NIÑOS CON PLOMO,"Jeri Oré, José Enrique",Titular,Somos Perú,,,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,NIÑOS CON PLOMO,"Zeta Chunga, Cruz María",Titular,Fuerza Popular,,,1,,,,Congresistas,4ta.Ord.01.04.22 REPORTE DE ASISTENCIAS.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Magistrados TC,"BALCAZAR ZELADA, JOSÉ MARÍA",Presidente,Perú Libre,2da Ext.,2021-11-02 00:00:00,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Magistrados TC,"MONTOYA MANRIQUE, JORGE CARLOS",Vicepresidente,Renovación Popular,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Magistrados TC,"TUDELA GUTIÉRREZ, ADRIANA JOSEFINA ",Secretaria,Avanza País - PIS,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Magistrados TC,"ARAGÓN CARREÑO, LUIS ÁNGEL",Titular,Acción Popular,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Magistrados TC,"ELERA GARCÍA,  WILMAR ALBERTO",Titular,Somos Perú,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Magistrados TC,"GUERRA - GARCÍA CAMPOS, HERNANDO",Titular,Fuerza Popular,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Magistrados TC,"LUQUE IBARRA, RUTH ",Titular,Juntos por el Perú,,,1,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Magistrados TC,"SALHUANA CAVIDES, EDUARDO ",Titular,Alianza para el Progreso,,,,1,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Magistrados TC,"WONG PUJADA, ENRIQUE",Titular,Podemos Perú,,,,1,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,"Nota: La presente asistencia fue obtenida del acta de la 2da Sesión Extaordinaria del 02.11.2021, fecha en que el remitente, aún no estaba asignado ni encargado de esta Comisión.               Al Congresista Wong por ser Vicepresidente de la Mesa Directiva del Congreso se le considera con licencia.",,,,,,,,,Congresistas,CR CETC 2SE ASIS 02.11.21 VCV OK.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Reconstrucción Niño,"REVILLA VILLANUEVA, CÉSAR  MANUEL",Presidente,FUERZA POPULAR,1ra. Desc.,2021-11-19 00:00:00,1,,,,Congresistas,SD1 - 19.11.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
